userId,movieId,rating,user_enc,movie_enc,rating_norm
U1,249688,1.5808505567150597,0,4274,0.14504615110805988
U1,574,1.440281300211108,0,262,0.1098918744955373
U1,17102,1.9577256343169136,0,2611,0.2392969926923933
U1,80184,1.4786349832607988,0,3654,0.11948355916806702
U1,253312,2.4031035150970177,0,4285,0.35067936468070016
U1,291351,1.072873677783419,0,4473,0.018008702388063482
U1,15283,2.646231616630571,0,2516,0.41148208033956635
U1,11963,2.204021627433214,0,2109,0.3008919508354846
U2,211672,4.059265142962738,34,4146,0.7648607115059961
U2,297762,4.654182077294489,34,4514,0.9136405727012094
U2,339403,4.815855257045523,34,4673,0.9540726260757973
U2,177572,3.5802281591681107,34,4041,0.6450606993641418
U2,293660,4.184570413105282,34,4484,0.7961976925582791
U2,283995,4.5527608926878536,34,4434,0.8882766455758557
U2,19995,4.607502176805439,34,2744,0.9019666251052003
U2,245891,3.5280440875895325,34,4261,0.6320102405891148
U2,271110,4.984208248259852,34,4381,0.996175200770199
U2,166426,4.005449710293773,34,4008,0.7514022736290467
U2,155,4.810457567632598,34,78,0.9527227443775536
U2,268531,4.070641988001867,34,4367,0.7677058909387555
U2,316154,4.3159150137839415,34,4587,0.8290450201934587
U2,198663,4.7035413809502,34,4099,0.9259845991069091
U2,119450,3.5692272119631965,34,3839,0.6423095263789562
U2,126889,3.875592437399725,34,3866,0.7189269045120674
U2,348893,4.838373249504437,34,4712,0.9597040404785415
U2,440597,4.109980519184881,34,4882,0.7775438714554921
U2,284053,4.298804588642263,34,4435,0.824765957805649
U2,263115,3.656932641736395,34,4343,0.6642433475810375
U2,118340,4.246115322351213,34,3836,0.8115891573602803
U2,403119,3.5082485822915714,34,4823,0.6270596796610957
U2,360249,4.288326490676802,34,4734,0.8221455416249561
U2,353491,4.9121114614324926,34,4719,0.9781448686048452
U2,324552,4.475993095454475,34,4609,0.8690781633045893
U2,337339,3.684340841059664,34,4666,0.6710977298579636
U2,13,3.661514273764504,34,3,0.6653891454863455
U2,14175,1.840214058600098,34,2396,0.20990909849231124
U2,74,2.013425469113143,34,27,0.25322669146435345
U2,9034,2.941740114644505,34,1269,0.48538435270621905
U2,45772,2.4541630121459344,34,3325,0.36344858412167685
U2,37719,1.8248795941216904,34,3192,0.2060741774051126
U2,9487,2.56285122781638,34,1402,0.3906298874395396
U2,22803,2.5895302697453007,34,2838,0.3973019183163622
U2,82424,2.9848844597978017,34,3668,0.49617411059145416
U2,13279,1.2929626468203936,34,2265,0.07304967428559371
U2,30432,1.3958569366498477,34,3070,0.09878200307835507
U2,23685,1.958464007860796,34,2875,0.2394816489141773
U2,9388,2.4495723806997,34,1354,0.36230053559598424
U2,25704,2.25969835474088,34,2952,0.3148158707688497
U2,241254,1.9401775992797408,34,4230,0.23490849058997468
U2,6068,1.4208021523481875,34,1036,0.10502042984839229
U2,8046,2.8907274877821547,34,1132,0.4726268548005512
U2,11238,1.848733409907752,34,1914,0.21203966131861535
U2,15927,2.0638223823555872,34,2551,0.26583020856762835
U2,18299,2.6033133683722705,34,2668,0.400748865918995
U3,297762,4.103468768776239,45,4514,0.7759153797013887
U3,339403,4.120327413092757,45,4673,0.7801314754562835
U3,177572,3.5644450832971426,45,4041,0.641113587251837
U3,293660,4.126835077056197,45,4484,0.7817589452513284
U3,283995,4.889859324830985,45,4434,0.9725799407908672
U3,19995,4.626817249614405,45,2744,0.9067970370260197
U3,245891,4.928955392201627,45,4261,0.9823572847207664
U3,271110,3.666928093001293,45,4381,0.6667430610132086
U3,166426,4.739312386405253,45,4008,0.9349303945941295
U3,155,4.787129880990394,45,78,0.9468888375237654
U3,268531,4.109638829560132,45,4367,0.7774584199714137
U3,316154,3.73139734745895,45,4587,0.6828658609808093
U3,198663,3.645962793231956,45,4099,0.6614999519174797
U3,119450,3.9815895458424975,45,3839,0.7454352020089672
U3,348893,3.522999761920776,45,4712,0.6307487298982751
U3,284053,4.668037180186841,45,4435,0.9171055274977729
U3,263115,4.286305088080949,45,4343,0.8216400189540165
U3,118340,4.238598723617352,45,3836,0.8097093680119739
U3,360249,4.70487055285624,45,4734,0.9263170051963531
U3,353491,3.763329774319192,45,4719,0.6908516851551197
U3,324552,4.72116618832632,45,4609,0.930392300827414
U3,337339,4.504816643722724,45,4666,0.8762865032643865
U3,13,4.078761330061933,45,3,0.769736417412254
U3,22,4.2301880229688935,45,9,0.8076059770966728
U3,460846,4.764102246764446,45,4893,0.9411299693085934
U3,258489,4.537395864197659,45,4323,0.8844340808847038
U3,274857,4.185400253595615,45,4396,0.7964052233005408
U3,60307,2.9812293894160504,45,3476,0.49526003194841384
U3,18890,1.606373893897569,45,2697,0.15142915744745378
U3,4816,2.702503690892387,45,960,0.425554887675676
U3,1788,1.999302454426611,45,643,0.24969473591986993
U3,72359,2.685778650422357,45,3577,0.4213722042521314
U3,189,1.5917115645586966,45,102,0.147762327344044
U3,15143,1.533668166745895,45,2503,0.13324653838001432
U3,5916,2.026326614078439,45,1024,0.25645307559704267
U3,2503,2.1033041517477518,45,801,0.2757040108262678
U3,167,2.8341566554025337,45,86,0.4584793325105835
U3,13528,1.200637004096819,45,2304,0.04996040666438928
U3,80035,2.845156739462394,45,3652,0.4612302896360517
U3,116,2.8547895651214104,45,57,0.46363931580720286
U3,10675,1.7306686989496558,45,1765,0.1825134362362357
U3,68724,1.0737737805051546,45,3534,0.01823380466751312
U3,13376,1.7344789957302853,45,2276,0.1834663346888094
U3,373314,2.867142939546886,45,4757,0.46672871068949723
U3,13637,1.915684914900353,45,2313,0.22878323516022855
U4,297762,3.785135487112738,56,4514,0.6963049690263051
U4,339403,4.251124383199125,56,4673,0.8128418488448618
U4,177572,4.019611297813642,56,4041,0.7549438756644242
U4,293660,4.482647577562363,56,4484,0.8707423501300151
U4,283995,4.518795702564967,56,4434,0.8797824575971116
U4,19995,4.213821845030328,56,2744,0.803513039845305
U4,245891,4.852352289526374,56,4261,0.9631999901045885
U4,271110,4.009731810828047,56,4381,0.7524731631706746
U4,166426,3.9735031471931577,56,4008,0.7434129141916447
U4,155,3.580015084226297,56,78,0.6450074124959461
U4,268531,3.609508498354208,56,4367,0.6523832759264475
U4,198663,4.574056135808695,56,4099,0.8936022685877405
U4,119450,3.5607102903477945,56,3839,0.6401795711824827
U4,348893,3.6622268537690608,56,4712,0.6655673511282603
U4,284053,3.66084571464136,56,4435,0.6652219488109747
U4,263115,4.770208462965209,56,4343,0.9426570429996423
U4,118340,3.9205125696569216,56,3836,0.7301607602933007
U4,360249,3.937073281641713,56,4734,0.7343023476111314
U4,353491,4.5181188597057655,56,4719,0.8796131892827778
U4,324552,4.596957062367563,56,4609,0.8993294491032816
U4,337339,3.8670269075888126,56,4666,0.716784793130144
U4,22,4.461359565822027,56,9,0.8654185355786495
U4,460846,4.88551775271403,56,4893,0.9714941782925192
U4,258489,3.650093507243312,56,4323,0.6625329819453388
U4,274857,4.390873113405181,56,4396,0.8477909240558726
U4,297761,3.6394852016069614,56,4513,0.6598800027662112
U4,11,4.167261140876239,56,1,0.7918689014766804
U4,10648,2.386940171352376,56,1750,0.346637153239065
U4,9078,1.571245996748269,56,1284,0.14264419376538426
U4,36606,2.627584455683935,56,3161,0.40681870322383246
U4,1557,1.7539714383810956,56,569,0.18834110416431743
U4,150202,2.335823445921169,56,3953,0.333853621832363
U4,72571,1.4545394364903463,56,3583,0.11345762193708617
U4,107985,1.5315472366322025,56,3790,0.13271612535979269
U4,13515,1.483136938395681,56,2301,0.12060943106954047
U4,17728,1.6766481465188916,56,2641,0.16900370096308245
U4,42669,2.770535401959882,56,3275,0.44256860496187866
U4,419700,2.106921383065976,56,4864,0.2766086264833105
U4,14396,1.7300749393639692,56,2421,0.18236494581069249
U4,241554,1.1267920475668791,56,4234,0.031492883303616326
U4,17457,1.7457031027801129,56,2628,0.18627331662619423
U4,9645,1.196750949998605,56,1454,0.04898856243544865
U4,274854,2.0889731890416874,56,4395,0.2721200505804613
U4,262504,2.077932388295961,56,4338,0.2693589108185241
U4,11931,2.652995176350837,56,2102,0.41317354585062466
U5,316154,4.329548343221207,67,4587,0.8324545127532619
U5,126889,4.3583894888185215,67,3866,0.8396672535428635
U5,440597,4.263464251090872,67,4882,0.8159278659443138
U5,403119,4.762499652177031,67,4823,0.9407291842804523
U5,353491,4.655708540306202,67,4719,0.9140223183566049
U5,13,4.344508109744281,67,3,0.8361957274647169
U5,419430,4.732711781728117,67,4863,0.9332796817113777
U5,539,4.229878217411181,67,247,0.8075284993426973
U5,372058,4.411890493908272,67,4755,0.8530470577671264
U5,296096,4.89900618216468,67,4500,0.9748674335246355
U5,15206,4.346126707720053,67,2508,0.8366005147018407
U5,24021,4.652972277841011,67,2886,0.913338019883538
U5,216015,3.7517026956141897,67,4155,0.6879439260109307
U5,397243,4.660516723917292,67,4807,0.9152247734372667
U5,18239,4.297715622161007,67,2664,0.8244936235139559
U5,341174,4.206928617588453,67,4693,0.8017891463690818
U5,381288,3.8083088410788064,67,4782,0.7021002795773016
U5,238636,4.621118828045777,67,4217,0.9053719466964519
U5,145135,4.542173759565001,67,3931,0.88562896132689
U5,72190,3.870272229123272,67,3573,0.7175963996916096
U5,50620,4.725865883940125,67,3395,0.9315676246763932
U5,50619,4.662615184937986,67,3394,0.9157495672721123
U5,300669,3.829059589468801,67,4527,0.7072897325698071
U5,374430,4.227559316522628,67,4759,0.8069485767813873
U5,14564,4.962191716371783,67,2440,0.9906691941846135
U5,19997,1.107230729397703,67,2745,0.026600889087189303
U5,9588,1.385462626827603,67,1432,0.09618254106386273
U5,25376,1.3833306634088154,67,2940,0.0956493687784297
U5,2666,1.727995909469331,67,824,0.1818450114109558
U5,172385,1.4800567717366966,67,4029,0.11983912728167373
U5,24767,1.6942821308031537,67,2911,0.17341369769158047
U5,11287,2.678235686971814,67,1924,0.41948582148100905
U5,378236,1.1258782742697406,67,4779,0.03126436221694586
U5,20048,1.3760414708974027,67,2747,0.09382645033807409
U5,241259,2.085155480934029,67,4233,0.27116529866542416
U5,12797,1.2723032533090208,67,2226,0.06788306778707148
U5,42632,1.5290358034338174,67,3274,0.13208805333646645
U5,1411,2.565808306547789,67,538,0.3913694087706923
U5,324552,1.9302305778715647,67,4609,0.23242088874337977
U5,11586,2.018316621577662,67,2011,0.25444989581904737
U5,172803,2.657902773471606,67,4030,0.4144008627688264
U5,10603,2.515758879162296,67,1736,0.3788527927028075
U5,1883,2.822731755830783,67,661,0.4556221353552131
U5,35196,1.7709346992479618,67,3151,0.19258336295969938
U5,22371,2.28466774409407,67,2819,0.32106034300978487
U6,211672,3.689801766974139,78,4146,0.6724634260630407
U6,297762,4.860131509461175,78,4514,0.965145457102274
U6,339403,3.583602345476496,78,4673,0.6459045330855205
U6,177572,4.94512325650161,78,4041,0.9864006266859376
U6,293660,3.6959898777220968,78,4484,0.6740109803601391
U6,283995,4.830845584807749,78,4434,0.9578214836978114
U6,19995,4.8186943600761705,78,2744,0.9547826434419918
U6,245891,4.333629141815919,78,4261,0.8334750596791429
U6,210577,3.6512529991013296,78,4142,0.6628229535829535
U6,281338,3.841341122281262,78,4421,0.7103611609351048
U6,271110,4.009707607707385,78,4381,0.7524671103308163
U6,166426,4.056116277052372,78,4008,0.7640732270589566
U6,155,3.956215277176825,78,78,0.7390894754845585
U6,78,3.647100783594869,78,31,0.6617845463515342
U6,268531,4.657190420003976,78,4367,0.914392914389462
U6,339988,3.547233501343733,78,4682,0.636809227052619
U6,316154,4.710892769215878,78,4587,0.9278230717787087
U6,198663,4.998513854797525,78,4099,0.9997528198160899
U6,119450,3.918982246276852,78,3839,0.7297780492172975
U6,126889,4.417268131137132,78,3866,0.8543919247129073
U6,348893,3.991566679780157,78,4712,0.7479303345505184
U6,244786,3.8898400180536417,78,4258,0.7224900121489988
U6,550,4.825030186538703,78,250,0.9563671392383862
U6,440597,3.5381338193423777,78,4882,0.6345335321665709
U6,284053,4.070818502044939,78,4435,0.7677500344709223
U6,263115,3.6870124604268177,78,4343,0.6717658620553737
U6,118340,3.914189245970058,78,3836,0.7285793912548133
U6,17457,2.0988874344423776,78,2628,0.2745994556359366
U6,27932,1.001638051612479,78,3016,0.00019373367184867844
U6,41009,1.2921301697339722,78,3248,0.07284148416993479
U6,223,1.8312277171060245,78,121,0.2076617483783952
U6,73937,2.0904270427558584,78,3590,0.27248363773239787
U6,138667,1.0269877963325265,78,3913,0.0065333271228557276
U6,414719,1.7409766666645128,78,4852,0.18509130537614146
U6,24803,1.0319264989567118,78,2914,0.007768423063999327
U6,14112,1.7280793645790216,78,2376,0.18186588229043368
U6,17917,1.2473487908542826,78,2646,0.06164232854103291
U6,1646,1.062670303845168,78,606,0.015456990593271457
U6,134374,2.7474817413374666,78,3891,0.4368032279327355
U6,17386,1.3187011303246985,78,2624,0.07948648551445402
U6,13998,2.948038562562643,78,2362,0.48695950068558946
U6,221,2.8090368280228413,78,120,0.4521972379607009
U6,8831,2.5623371663898,78,1209,0.3905013283361106
U6,48838,2.310965672639563,78,3352,0.3276370631078856
U6,8643,2.089557651524861,78,1194,0.27226621593919
U6,11977,2.576419493271496,78,2116,0.39402310846684063
U6,18781,2.3675737444938285,78,2691,0.34179389843560504
U7,211672,3.6859542007574495,89,4146,0.6715012070798115
U7,297762,4.959601245751276,89,4514,0.9900213560796483
U7,339403,4.343124123307229,89,4673,0.8358496130777867
U7,177572,3.5448900116437123,89,4041,0.6362231551959268
U7,293660,4.62969121197153,89,4484,0.9075157721903728
U7,283995,4.695594981054915,89,4434,0.9239973228920371
U7,19995,4.079450668180763,89,2744,0.7699088106048451
U7,245891,3.561073934661844,89,4261,0.6402705132072369
U7,210577,4.365693221461276,89,4142,0.8414938082534242
U7,281338,4.869771409078542,89,4421,0.9675562523650088
U7,271110,3.854462623055786,89,4381,0.7136426527724474
U7,166426,4.6218757126482855,89,4008,0.9055612322581892
U7,155,4.714572030520389,89,78,0.928743200211094
U7,78,3.517326992230583,89,31,0.629330054721299
U7,268531,4.985284562235023,89,4367,0.9964443708586387
U7,339988,4.09014637887065,89,4682,0.7725836484855537
U7,316154,4.496522385487564,89,4587,0.8742122328616949
U7,198663,4.824335704116694,89,4099,0.9561934595322186
U7,119450,4.06658322467904,89,3839,0.7666908547060541
U7,126889,4.472001717615185,89,3866,0.8680799791772971
U7,348893,4.654275971436738,89,4712,0.9136640542271919
U7,244786,4.830154687238879,89,4258,0.9576487005100005
U7,550,3.751252109993528,89,250,0.6878312412607916
U7,440597,3.854547597806679,89,4882,0.7136639036915479
U7,284053,3.920556746287256,89,4435,0.730171808210329
U7,263115,4.458566420281326,89,4343,0.8647200114959381
U7,118340,4.580428214055958,89,3836,0.8951958304153557
U7,157547,1.9575932844268384,89,3983,0.23926389395685854
U7,11067,1.651555188180209,89,1880,0.1627283259600159
U7,83,1.4506211779928468,89,35,0.11247772386771997
U7,27854,2.4618707085990588,89,3014,0.36537616416227325
U7,11880,2.022842088500316,89,2090,0.2555816476683242
U7,8005,1.0826268741538925,89,1126,0.02044783148066304
U7,374430,1.7015965642141748,89,4759,0.17524292850484643
U7,101299,1.4477682062690904,89,3770,0.11176423814801838
U7,45964,1.7562135744470573,89,3326,0.18890182898726982
U7,13042,1.618635070665686,89,2237,0.1544954950693598
U7,1554,2.5753917734310328,89,568,0.3937660910474534
U7,252512,2.859205894885333,89,4282,0.4647437740791913
U7,22201,2.270104560303761,89,2814,0.3174183077308323
U7,121879,2.5240909791947432,89,3850,0.38093652677516937
U7,2668,2.997184662731234,89,826,0.4992502080758276
U7,864,1.585136442781516,89,433,0.14611798735488335
U7,13818,2.2730135480480107,89,2338,0.31814580222263755
U7,9387,2.695892655601157,89,1353,0.42390156625175207
U7,2310,2.7343886702343214,89,788,0.43352884593261126
U8,297762,4.421471200129133,100,4514,0.8554430496433586
U8,339403,4.304588859160936,100,4673,0.8262125176784999
U8,177572,4.135659835082352,100,4041,0.7839658857474626
U8,293660,4.713443821989463,100,4484,0.9284610520674729
U8,283995,3.688152232456937,100,4434,0.6720509020578503
U8,19995,3.87609486358218,100,2744,0.7190525538143022
U8,245891,4.866316517090279,100,4261,0.9666922353555828
U8,210577,3.5834030048088383,100,4142,0.6458546809546546
U8,281338,4.199225934324711,100,4421,0.799862820052455
U8,271110,4.251776302902378,100,4381,0.8130048842492403
U8,166426,4.062545850156898,100,4008,0.7656811674937172
U8,155,4.871720056652657,100,78,0.9680435800890393
U8,78,4.547911113169596,100,31,0.8870637879785777
U8,268531,3.8903469298750895,100,4367,0.7226167832427112
U8,339988,4.103581051949974,100,4682,0.7759434600501549
U8,198663,4.99881895843463,100,4099,0.9998291216897787
U8,119450,3.857770302475886,100,3839,0.7144698541119984
U8,348893,4.218475264259174,100,4712,0.80467679065991
U8,244786,4.886726735479275,100,4258,0.971796526868632
U8,550,4.793084769797273,100,250,0.9483780664883362
U8,284053,4.075685365372629,100,4435,0.7689671644743961
U8,263115,4.005475330972413,100,4343,0.7514086809790341
U8,118340,4.965375995764562,100,3836,0.9914655350159544
U8,403119,4.54528802119914,100,4823,0.8864077917600381
U8,278,3.741480526638984,100,143,0.6853875138574366
U8,360249,3.5980597130656724,100,4734,0.649520105309199
U8,353491,3.6892066311682807,100,4719,0.6723145914653377
U8,324552,4.556516510007157,100,4609,0.8892158695098591
U8,501,1.7079418413278922,100,234,0.1768297877682904
U8,4965,2.785965952974553,100,978,0.44642755586013666
U8,72784,1.764606077251777,100,3584,0.19100066889299414
U8,105526,1.9977422372088995,100,3780,0.24930454884048173
U8,324560,1.905099910361854,100,4610,0.2261360832384942
U8,11892,2.6462655833227062,100,2092,0.41149057490317603
U8,27361,1.608331855396567,100,3003,0.15191881444532312
U8,37169,1.2242002968334589,100,3178,0.05585323509193662
U8,9563,1.1522092275549043,100,1425,0.03784934131037964
U8,331583,1.413166820279532,100,4642,0.10311094706214424
U8,2179,2.3453383634458014,100,760,0.33623316093589994
U8,591,2.846666620819779,100,275,0.4616078884667614
U8,44826,1.217888301191821,100,3310,0.05427469902877589
U8,1725,1.7437194373658698,100,635,0.18577723146210262
U8,455661,1.4576865876195595,100,4890,0.11424467754290892
U8,2309,1.320209458344668,100,787,0.0798636958786202
U8,4234,1.117399659928637,100,922,0.02914398709900764
U8,25221,2.523939575744048,100,2933,0.3808986630280158
U9,211672,4.664671681535702,111,4146,0.9162638664300279
U9,297762,3.8944131472563313,111,4514,0.723633683624359
U9,339403,4.431100774313519,111,4673,0.8578512626691505
U9,177572,4.790956925576881,111,4041,0.947845924353047
U9,293660,3.981897443720628,111,4484,0.745512202680703
U9,283995,3.5293975328220446,111,4434,0.6323487170758443
U9,19995,4.8816691359399424,111,2744,0.9705316965805378
U9,245891,4.784264187440764,111,4261,0.9461721702649641
U9,210577,4.002533032616566,111,4142,0.7506728559995864
U9,281338,4.260069057687878,111,4421,0.8150787786615729
U9,271110,4.412482166254069,111,4381,0.8531950262050725
U9,166426,3.7083597404621096,111,4008,0.6771044987242284
U9,155,4.48553293095703,111,78,0.8714639340231343
U9,78,4.606728735203054,111,31,0.9017731988844883
U9,268531,4.488329090660709,111,4367,0.8721632119030964
U9,339988,3.5358990871059985,111,4682,0.6339746589310822
U9,198663,3.819054206008761,111,4099,0.704787535243618
U9,119450,4.273256436934016,111,3839,0.818376745723097
U9,348893,4.386528975954009,111,4712,0.8467045200056598
U9,244786,4.060948744420773,111,4258,0.7652817551455015
U9,550,4.440925785526496,111,250,0.860308351583841
U9,284053,3.575400739983284,111,4435,0.6438534337530927
U9,263115,4.91239815587366,111,4343,0.9782165666129213
U9,118340,4.801748755042784,111,3836,0.9505448001074965
U9,403119,4.483425475557681,111,4823,0.8709368908282008
U9,278,4.419113244113505,111,143,0.8548533599766766
U9,360249,4.653338886522099,111,4734,0.9134297032523204
U9,353491,3.5468047205722124,111,4719,0.6367019953703646
U9,62211,2.8533553104336704,111,3491,0.46328063007975717
U9,4513,1.7795789204280077,111,945,0.19474515388056562
U9,8619,1.0949252204558455,111,1193,0.02352346464916669
U9,9036,2.902064942993825,111,1271,0.47546218342435975
U9,403,1.2924073115090535,111,194,0.07291079319855458
U9,76640,2.175449226527009,111,3625,0.2937464190889154
U9,9349,2.927231549484896,111,1333,0.4817559767330037
U9,9298,2.1710839631827072,111,1311,0.29265473176760004
U9,1411,2.1637384044862,111,538,0.2908177169841913
U9,458506,1.5752041377676007,111,4891,0.14363406585922325
U9,116185,1.607667438753671,111,3827,0.15175265374254046
U9,13510,2.937704170481051,111,2300,0.4843750232052783
U9,10912,1.2857452891744336,111,1834,0.07124472067477021
U9,10306,1.770089762145581,111,1649,0.19237205677969946
U9,1667,2.180756997074023,111,612,0.2950738134185588
U9,10833,1.4593523385380862,111,1809,0.11466125702845102
U9,10003,1.3885081495250613,111,1564,0.09694418091313631
U9,337,1.2447154948912933,111,173,0.06098378045599723
U9,10567,1.102967923820391,111,1724,0.025534824926808575
U10,211672,3.946007111818708,1,4146,0.7365365654270487
U10,297762,3.7164163339098586,1,4514,0.6791193327047214
U10,339403,4.9052265433213655,1,4673,0.9764230531684355
U10,177572,3.683528408108997,1,4041,0.6708945524820054
U10,293660,4.5650029487798935,1,4484,0.8913382014015672
U10,283995,4.302148612054267,1,4434,0.8256022482360607
U10,19995,3.824239272900212,1,2744,0.706084243217252
U10,245891,4.314489392573224,1,4261,0.8286884935699801
U10,271110,4.568289281091021,1,4381,0.8921600641472294
U10,166426,4.513382082311793,1,4008,0.878428591833086
U10,155,4.548126397556146,1,78,0.8871176273959819
U10,268531,4.318507391712205,1,4367,0.8296933352876757
U10,198663,4.540855476444814,1,4099,0.8852992783605481
U10,119450,4.537280315344255,1,3839,0.88440518383811
U10,348893,3.565086329790705,1,4712,0.6412739534454994
U10,284053,3.622550520137757,1,4435,0.65564489125236
U10,263115,4.440745099668032,1,4343,0.8602631647428033
U10,118340,4.940446492029867,1,3836,0.9852310375739212
U10,360249,3.527384739685579,1,4734,0.631845347502419
U10,353491,4.573796260726641,1,4719,0.8935372777017784
U10,324552,4.693208382100591,1,4609,0.9234004700531583
U10,337339,4.1708704001425225,1,4666,0.7927715234423142
U10,13,3.864991764374013,1,3,0.7162758341351366
U10,22,4.838802310049172,1,9,0.9598113421279083
U10,460846,3.819134219461591,1,4893,0.7048075454159947
U10,258489,3.6030442115852215,1,4323,0.6507666541214283
U10,274857,4.437888793564008,1,4396,0.8595488451442782
U10,39513,2.8631839787699804,1,3234,0.46573863358650314
U10,254024,1.5330328850885275,1,4292,0.13308766390301
U10,667,2.518922591717219,1,325,0.37964399007444016
U10,25688,1.7575812528087775,1,2951,0.18924386496754494
U10,11667,1.3824728100710104,1,2041,0.09543483244039816
U10,630,2.4711081617319928,1,304,0.36768631355558135
U10,11653,2.673068596014093,1,2036,0.4181936090205648
U10,1587,1.6824623941709624,1,581,0.1704577576703459
U10,439,2.0416062097335264,1,213,0.26027427480905774
U10,2059,1.7045239780933916,1,728,0.17597503109846319
U10,28211,1.2642413288282024,1,3027,0.06586690059463854
U10,26264,2.7529739880617394,1,2967,0.4381767570056725
U10,9480,1.858583976454805,1,1398,0.21450314124159148
U10,262391,2.901832347214066,1,4336,0.47540401468544835
U10,17728,1.2503609440397965,1,2641,0.06239562317256472
U10,13092,2.382232662809205,1,2246,0.3454598754928617
U10,18588,1.3396056858118714,1,2681,0.08471440337028507
U10,14655,1.405556155364468,1,2450,0.10120763316347638
U10,19908,2.2243298432513248,1,2737,0.3059707330253627
U10,1164,1.0512679639297904,1,496,0.012605435271828032
U11,211672,4.720826323008958,12,4146,0.9303073055754315
U11,297762,4.944428704796474,12,4514,0.986226929653092
U11,339403,3.5615591748361624,12,4673,0.640391864544903
U11,177572,3.7130985336267854,12,4041,0.6782896002881388
U11,293660,4.936356742588544,12,4484,0.9842082521746677
U11,283995,3.827162367152348,12,4434,0.7068152655364971
U11,19995,3.619704121919813,12,2744,0.6549330494685189
U11,245891,4.538446355396635,12,4261,0.8846967930815687
U11,210577,4.399556150391022,12,4142,0.8499624222314245
U11,281338,4.981443892554452,12,4421,0.9954838765963366
U11,271110,3.8260257315780377,12,4381,0.7065310099148859
U11,166426,4.869201160583263,12,4008,0.9674136417128684
U11,155,4.915853282568266,12,78,0.9790806423189066
U11,78,4.8829058081025485,12,31,0.970840969862367
U11,268531,4.780420835770761,12,4367,0.9452110052770661
U11,339988,4.765786694461749,12,4682,0.9415512245799311
U11,316154,3.662614080905247,12,4587,0.665664190865454
U11,198663,4.785447758232039,12,4099,0.9464681636850178
U11,119450,4.363757100406891,12,3839,0.8410096132253366
U11,348893,4.865657869151294,12,4712,0.9665275173196962
U11,244786,4.221015027442917,12,4258,0.805311947590466
U11,550,3.608424307732759,12,250,0.6521121360061332
U11,284053,4.253342750382871,12,4435,0.8133966294245213
U11,263115,4.940085461743848,12,4343,0.9851407492786293
U11,118340,4.9445267951523215,12,3836,0.986251460589573
U11,403119,4.30402439329486,12,4823,0.8260713531757637
U11,278,3.917099661226009,12,143,0.7293072427460258
U11,5967,2.317171547883501,12,1032,0.3291890600407431
U11,270303,2.653232295522943,12,4375,0.413232845822565
U11,22419,1.723381540399443,12,2821,0.1806910264592708
U11,805,2.835546638393299,12,391,0.4588269465462506
U11,480,1.2682112872566171,12,227,0.06685972804641342
U11,17386,1.139574759075655,12,2624,0.03468964899345231
U11,34857,2.990754282756326,12,3146,0.4976420658548064
U11,33076,1.9785455817236608,12,3117,0.2445037513279445
U11,17159,1.9297051479885643,12,2616,0.23228948655838663
U11,21316,1.6576457371316673,12,2786,0.1642514815054509
